,player_id,team,has_ball,kr_name,bbox_x1,bbox_y1,bbox_x2,bbox_y2
196,SHW,0,False,서한울,394.4935302734375,219.55010986328125,467.7030334472656,408.0776672363281
197,KDW,0,False,강동욱,787.1458129882812,180.35130310058594,859.8643188476562,377.6922607421875
198,KYS,0,False,가윤성,655.3670654296875,135.9148406982422,704.9727783203125,264.3891296386719
199,KSI,0,False,김성일,,,,
200,SMJ,1,False,손명준,346.6022033691406,158.46371459960938,454.0346374511719,427.4027099609375
201,KSW,1,False,김성욱,531.756591796875,96.38475036621094,582.7418823242188,227.2925567626953
202,SDG,1,False,신대근,1186.36328125,258.07757568359375,1288.2130126953125,423.08612060546875
203,OJY,1,False,오지영,187.9282989501953,228.5911407470703,285.7922668457031,420.5526428222656
204,SHW,0,False,서한울,402.3030090332031,216.97427368164062,476.32403564453125,405.301513671875
205,KDW,0,False,강동욱,782.95166015625,181.3170928955078,857.9479370117188,382.13336181640625
206,KYS,0,False,가윤성,655.5652465820312,135.91928100585938,705.0880126953125,264.3225402832031
207,KSI,0,False,김성일,365.8756408691406,195.77099609375,424.91412353515625,340.5975341796875
208,SMJ,1,False,손명준,360.91339111328125,165.311279296875,467.55914306640625,433.609375
209,KSW,1,False,김성욱,533.2171630859375,96.4122543334961,584.120849609375,227.249267578125
210,OJY,1,False,오지영,206.71690368652344,229.21791076660156,297.2341003417969,407.2084045410156
211,SHW,0,False,서한울,407.55926513671875,217.04928588867188,483.41278076171875,407.56781005859375
212,KDW,0,False,강동욱,777.52197265625,182.13980102539062,855.5169677734375,388.2527160644531
213,KYS,0,False,가윤성,655.6769409179688,135.97633361816406,705.1077270507812,264.3061828613281
214,KSI,0,False,김성일,358.69476318359375,196.5946044921875,418.4979553222656,340.47418212890625
215,SDG,1,False,신대근,,,,
216,SMJ,1,False,손명준,370.7735290527344,166.4006805419922,484.7613525390625,454.0014343261719
217,KSW,1,False,김성욱,533.98876953125,96.44450378417969,584.9754028320312,227.25067138671875
218,OJY,1,False,오지영,227.3203582763672,226.9848175048828,315.2160339355469,398.7713317871094
219,SHW,0,False,서한울,411.0858459472656,210.9770965576172,489.66796875,408.87847900390625
220,KDW,0,False,강동욱,772.747314453125,184.31788635253906,852.4736938476562,391.5841064453125
221,KYS,0,False,가윤성,655.4476318359375,135.9428253173828,704.9540405273438,264.6249694824219
222,KSI,0,False,김성일,352.7597351074219,197.76036071777344,413.99456787109375,340.2538757324219
223,SDG,1,False,신대근,,,,
224,SMJ,1,False,손명준,381.1089172363281,172.0557861328125,502.08258056640625,479.4631042480469
225,KSW,1,False,김성욱,534.0866088867188,96.53267669677734,585.1560668945312,227.2305450439453
226,OJY,1,False,오지영,252.6891326904297,234.2272491455078,338.6951904296875,396.33905029296875
227,SHW,0,False,서한울,415.4457702636719,207.5145263671875,493.3568420410156,405.28985595703125
228,KDW,0,False,강동욱,771.4718627929688,185.6680908203125,852.300048828125,392.9595642089844
229,KYS,0,False,가윤성,655.3490600585938,135.99986267089844,704.8549194335938,264.8121643066406
230,KSI,0,False,김성일,342.68731689453125,198.10595703125,405.76019287109375,339.82037353515625
231,SDG,1,False,신대근,,,,
232,SMJ,1,False,손명준,398.6435241699219,187.64453125,517.297607421875,491.2505187988281
233,KSW,1,False,김성욱,533.8546752929688,96.659423828125,584.9780883789062,227.1923828125
234,OJY,1,False,오지영,268.449951171875,220.2161407470703,362.4325256347656,394.9273376464844
235,SHW,0,False,서한울,419.1929016113281,205.70880126953125,495.3700866699219,400.8367004394531
236,KDW,0,False,강동욱,771.4124755859375,185.21774291992188,852.108642578125,393.1213073730469
237,KYS,0,False,가윤성,655.285400390625,136.00555419921875,704.7466430664062,264.7644958496094
238,KSI,0,False,김성일,324.6769104003906,200.3846435546875,388.2342834472656,341.36016845703125
239,SDG,1,False,신대근,,,,
240,SMJ,1,False,손명준,414.6436767578125,193.79672241210938,533.746826171875,503.8521728515625
241,KSW,1,False,김성욱,534.4432373046875,96.47221374511719,585.4713745117188,227.17674255371094
242,OJY,1,False,오지영,279.673828125,207.91299438476562,377.85455322265625,391.7257385253906
243,SHW,0,False,서한울,421.6884765625,204.86444091796875,495.31512451171875,394.67041015625
244,KDW,0,False,강동욱,769.116455078125,184.78030395507812,847.5726318359375,392.0583190917969
245,KYS,0,False,가윤성,655.2081298828125,136.0264892578125,704.652587890625,264.9778137207031
246,SDG,1,False,신대근,,,,
247,KSI,0,False,김성일,,,,
248,SMJ,1,False,손명준,429.17425537109375,202.09378051757812,554.9674682617188,535.38037109375
249,KSW,1,False,김성욱,535.7003173828125,95.83794403076172,586.7666625976562,227.9691925048828
250,OJY,1,False,오지영,290.97210693359375,207.4757537841797,385.9051513671875,388.3982238769531
251,SHW,0,False,서한울,423.8411560058594,204.57826232910156,496.1673583984375,392.0105285644531
252,KDW,0,False,강동욱,766.8663940429688,184.22039794921875,844.0789794921875,392.9007873535156
253,KYS,0,False,가윤성,654.9044799804688,136.0925750732422,704.1320190429688,265.04559326171875
254,SDG,1,True,신대근,,,,
255,KSI,0,False,김성일,,,,
256,SMJ,1,False,손명준,450.75164794921875,215.8221893310547,578.3932495117188,552.634765625
257,KSW,1,False,김성욱,534.0255737304688,95.87228393554688,585.5807495117188,229.6670684814453
258,OJY,1,False,오지영,310.54010009765625,210.1603546142578,406.0876770019531,389.6230163574219
259,SHW,0,False,서한울,425.4046630859375,203.4751434326172,497.0491943359375,390.1280517578125
260,KDW,0,False,강동욱,764.776611328125,185.05616760253906,840.4550170898438,394.09271240234375
261,KYS,0,False,가윤성,654.0275268554688,136.45599365234375,702.6405029296875,264.858642578125
262,SDG,1,True,신대근,,,,
263,KSI,0,False,김성일,,,,
264,SMJ,1,False,손명준,467.0942077636719,232.58265686035156,601.0191650390625,587.8030395507812
265,KSW,1,False,김성욱,534.1163330078125,95.80521392822266,584.837890625,227.90640258789062
266,OJY,1,False,오지영,331.699951171875,214.78648376464844,427.556396484375,390.1466064453125
267,SHW,0,False,서한울,427.10748291015625,204.09388732910156,497.7192687988281,388.0111083984375
268,KDW,0,False,강동욱,761.0831909179688,184.96592712402344,835.248779296875,394.2279052734375
269,KYS,0,False,가윤성,652.9476928710938,137.09503173828125,700.60791015625,264.354736328125
270,SDG,1,True,신대근,1.6970300674438477,221.36048889160156,68.23570251464844,399.44720458984375
271,KSI,0,False,김성일,268.5754699707031,213.86325073242188,317.65338134765625,345.25946044921875
272,SMJ,1,False,손명준,481.9717102050781,248.4500732421875,615.5851440429688,602.1154174804688
273,KSW,1,False,김성욱,533.855712890625,95.87547302246094,584.2031860351562,227.31716918945312
274,OJY,1,False,오지영,344.67059326171875,218.8337860107422,439.3607177734375,390.2657775878906
275,SHW,0,False,서한울,430.3752136230469,204.1023712158203,499.83892822265625,384.28271484375
276,KDW,0,False,강동욱,755.1757202148438,183.58103942871094,826.7625122070312,391.0585632324219
277,KYS,0,False,가윤성,652.320556640625,138.69586181640625,699.1104736328125,264.3427734375
278,SDG,1,True,신대근,12.883329391479492,214.14154052734375,80.81838989257812,395.1170349121094
279,KSI,0,False,김성일,258.1827087402344,208.35516357421875,310.1649475097656,347.69659423828125
280,SMJ,1,False,손명준,494.0555419921875,250.1923828125,630.7723388671875,606.8143920898438
281,KSW,1,False,김성욱,533.26708984375,95.6301040649414,583.4544677734375,227.2334747314453
282,OJY,1,False,오지영,353.3873596191406,210.0933380126953,449.97222900390625,387.1219177246094
283,SHW,0,False,서한울,436.0810241699219,203.2425079345703,505.40582275390625,380.77099609375
284,KDW,0,False,강동욱,749.65087890625,181.24037170410156,817.4430541992188,384.6838073730469
285,SDG,1,True,신대근,28.378026962280273,210.2820587158203,97.55631256103516,392.03399658203125
286,KSI,0,False,김성일,249.6394500732422,206.84149169921875,302.1831970214844,347.56719970703125
287,KYS,0,False,가윤성,,,,
288,SMJ,1,False,손명준,507.4813232421875,248.72216796875,643.5054321289062,595.2669067382812
289,KSW,1,False,김성욱,532.7841186523438,95.40638732910156,582.7889404296875,227.21524047851562
290,OJY,1,False,오지영,364.1095886230469,204.33824157714844,460.0417175292969,383.0097351074219
291,SHW,0,False,서한울,439.03851318359375,202.41787719726562,509.28948974609375,381.0438232421875
292,KDW,0,False,강동욱,745.4512939453125,180.13645935058594,810.1976928710938,378.1632385253906
293,SDG,1,True,신대근,47.87223815917969,213.8907012939453,116.15062713623047,390.9676208496094
294,KSI,0,False,김성일,246.21365356445312,210.07176208496094,297.506591796875,347.3111572265625
295,KYS,0,False,가윤성,649.7588500976562,141.3491668701172,695.4129638671875,262.8994445800781
296,SMJ,1,False,손명준,530.135498046875,242.0742950439453,665.47412109375,585.6287231445312
297,KSW,1,False,김성욱,532.60009765625,95.59841918945312,582.1920166015625,226.99609375
298,OJY,1,False,오지영,378.4545593261719,202.10931396484375,474.3424377441406,383.0500183105469
299,SHW,0,False,서한울,442.77716064453125,202.9542236328125,512.7552490234375,381.8162841796875
300,KDW,0,False,강동욱,740.3821411132812,178.94017028808594,803.2567749023438,370.8171691894531
301,SDG,1,True,신대근,63.330467224121094,211.08396911621094,129.0330047607422,380.3981628417969
302,KSI,0,False,김성일,245.45864868164062,211.7658233642578,296.5971374511719,348.4263916015625
303,KYS,0,False,가윤성,646.8292846679688,142.61846923828125,692.9031372070312,264.0910949707031
304,SMJ,1,False,손명준,559.6651611328125,229.4251708984375,693.1326904296875,578.073974609375
305,KSW,1,False,김성욱,532.4851684570312,95.70246124267578,581.817138671875,227.0612030029297
306,OJY,1,False,오지영,390.8226318359375,206.86373901367188,482.7685241699219,383.39630126953125
307,SHW,0,False,서한울,445.0276184082031,203.61830139160156,516.3067626953125,387.7462158203125
308,KDW,0,False,강동욱,739.5752563476562,178.95310974121094,801.2721557617188,367.939208984375
309,SDG,1,True,신대근,79.42481231689453,207.19818115234375,142.5069122314453,372.3864440917969
